type,data-set,entityid,jurisdictionstate,max_disabilitypercent,min_disabilitypercent,pd_benefitenddate,pd_benefitstartdate,pd_maxbenefit,pd_minbenefit,RateComments
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:137,36,CA,12/31/2008,1/1/2007,252
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:138,37,CA,12/31/2008,1/1/2007,259
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:139,38,CA,12/31/2008,1/1/2007,266
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:140,39,CA,12/31/2008,1/1/2007,273
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:141,40,CA,12/31/2008,1/1/2007,280
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:142,41,CA,12/31/2008,1/1/2007,287
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:143,42,CA,12/31/2008,1/1/2007,294
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:144,43,CA,12/31/2008,1/1/2007,301
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:145,44,CA,12/31/2008,1/1/2007,308
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:146,45,CA,12/31/2008,1/1/2007,315
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:147,46,CA,12/31/2008,1/1/2007,322
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:148,47,CA,12/31/2008,1/1/2007,329
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:149,48,CA,12/31/2008,1/1/2007,336
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:150,49,CA,12/31/2008,1/1/2007,343
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:151,50,CA,12/31/2008,1/1/2007,400
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:152,51,CA,12/31/2008,1/1/2007,408
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:153,52,CA,12/31/2008,1/1/2007,416
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:154,53,CA,12/31/2008,1/1/2007,424
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:155,54,CA,12/31/2008,1/1/2007,432
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:156,55,CA,12/31/2008,1/1/2007,440
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:157,56,CA,12/31/2008,1/1/2007,448
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:158,57,CA,12/31/2008,1/1/2007,456
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:159,58,CA,12/31/2008,1/1/2007,464
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:160,59,CA,12/31/2008,1/1/2007,472
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:161,60,CA,12/31/2008,1/1/2007,480
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:162,61,CA,12/31/2008,1/1/2007,488
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:163,62,CA,12/31/2008,1/1/2007,496
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:164,63,CA,12/31/2008,1/1/2007,504
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:165,64,CA,12/31/2008,1/1/2007,512
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:166,65,CA,12/31/2008,1/1/2007,520
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:167,66,CA,12/31/2008,1/1/2007,528
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:168,67,CA,12/31/2008,1/1/2007,536
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:169,68,CA,12/31/2008,1/1/2007,544
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:170,69,CA,12/31/2008,1/1/2007,552
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:171,70,CA,12/31/2008,1/1/2007,630
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:172,71,CA,12/31/2008,1/1/2007,639
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:173,72,CA,12/31/2008,1/1/2007,648
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:174,73,CA,12/31/2008,1/1/2007,657
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:175,74,CA,12/31/2008,1/1/2007,666
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:176,75,CA,12/31/2008,1/1/2007,675
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:177,76,CA,12/31/2008,1/1/2007,684
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:178,77,CA,12/31/2008,1/1/2007,693
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:179,78,CA,12/31/2008,1/1/2007,702
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:180,79,CA,12/31/2008,1/1/2007,711
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:181,80,CA,12/31/2008,1/1/2007,720
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:182,81,CA,12/31/2008,1/1/2007,729
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:183,82,CA,12/31/2008,1/1/2007,738
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:184,83,CA,12/31/2008,1/1/2007,747
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:185,84,CA,12/31/2008,1/1/2007,756
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:186,85,CA,12/31/2008,1/1/2007,765
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:187,86,CA,12/31/2008,1/1/2007,774
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:188,87,CA,12/31/2008,1/1/2007,783
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:189,88,CA,12/31/2008,1/1/2007,792
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:190,89,CA,12/31/2008,1/1/2007,801
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:191,90,CA,12/31/2008,1/1/2007,810
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:192,91,CA,12/31/2008,1/1/2007,819
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:193,92,CA,12/31/2008,1/1/2007,828
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:194,93,CA,12/31/2008,1/1/2007,837
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:195,94,CA,12/31/2008,1/1/2007,846
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:196,95,CA,12/31/2008,1/1/2007,855
